centrality,fLBC,betaScale,betaT,rho2Scale,rho2_L,rho2_p,DeltaSS,DeltaSS_Err,DeltaOS,DeltaOS_Err,GammaSS,GammaSS_Err,GammaOS,GammaOS_Err,DelDelta,DelDelta_Err,DelGamma,DelGamma_Err,v2_p,v2_p_Err,v2_L,v2_L_Err,v2,v2_Err
55,0.09,1.06,0.84631884,1.0,0.108739,0.129067,-0.00013325012487095216,9.237200206643981e-05,0.011135046810526508,9.209870554513277e-05,-4.040234534075067e-05,9.23814136666197e-05,0.002334573393216245,9.177723020405887e-05,0.01126829693539746,0.0001304406314338114,0.0023749757385569956,0.00013022052670363428,0.16581561397094782,0.0001964646601931813,0.16304759198499189,0.00038071175268803066,0.16523320482761694,0.00017458872140237283
25,0.079,1.06,0.91606896,1.0,0.088043,0.0927472,6.67923580212568e-05,4.70887800635779e-05,0.003077818501477855,4.706659458977591e-05,-3.961343086728681e-05,4.709193626134267e-05,0.0003971679765534511,4.7009716694096204e-05,0.003011026143456598,6.657790575073937e-05,0.0004367814074207379,6.653994232415255e-05,0.1203148279416533,0.0001920368726661767,0.11891578972279024,0.00037371945771429155,0.12002259104122989,0.0001708061535179259
15,0.082,0.4,0.3464912,1.0,0.0701475,0.0649528,-3.5784545566972405e-05,8.829538288566943e-05,0.0006004312249289487,8.81828152245436e-05,-5.066361992188463e-05,8.828940776396903e-05,0.00013376986987049898,8.818398992982588e-05,0.0006362157704959212,0.00012478895600113402,0.0001844334897923836,0.00012478555847234897,0.05163174038943439,0.00035024253448701835,0.05471788420677053,0.0006794178601293101,0.052280196724338625,0.00031131255370499234
15,0.082,0.8,0.6929824,1.0,0.0701475,0.0649528,-9.75450104535819e-05,6.719256803064952e-05,0.0017718977135119704,6.714255668409718e-05,1.342695772601024e-05,6.71963495842152e-05,0.0001998720151117318,6.711422312475926e-05,0.0018694427239655522,9.498928422001435e-05,0.00018644505738572156,9.497193450216769e-05,0.08529270560408575,0.00030465117286229725,0.08803617310743396,0.0005888992310984527,0.08587126888579595,0.00027058791026199114
25,0.079,1.1,0.9506376000000001,1.0,0.088043,0.0927472,5.536200593063438e-05,4.8010829175318395e-05,0.003097805610983437,4.799758757388844e-05,-0.00013645586255806898,4.800958139360745e-05,0.0003025338054328693,4.793569388270799e-05,0.0030424436050528027,6.788820318004222e-05,0.00043898966799093826,6.78435748881654e-05,0.11052793696421336,0.00019367764822306933,0.1052306347071667,0.0003817786560550303,0.1094428669285364,0.00017272383482223045
45,0.074,1.0,0.803845,1.0,0.0969142,0.119152,-6.596806131210687e-05,8.885333699995748e-05,0.00671113689029244,8.867851638076838e-05,-5.334989673214533e-06,8.88554015221951e-05,0.0014767220415679986,8.849779698826709e-05,0.006777104951604547,0.00012553403826660807,0.0014820570312412131,0.0001254079042622396,0.15723219712220768,0.0002190706547724473,0.15381836150420827,0.00042691621704574846,0.15651942030132115,0.0001949075347337111
45,0.074,1.06,0.8520757000000001,1.0,0.0969142,0.119152,-3.6415710575602586e-05,8.523156151826075e-05,0.00701718374670224,8.509336245301967e-05,0.00017205609532141254,8.522669376429147e-05,0.001487551963426922,8.489922260944398e-05,0.007053599457277842,0.00012043794839004044,0.0013154958681055094,0.00012029741198247052,0.15725859044578014,0.0002146290304935052,0.15322284416820933,0.00041855597038497944,0.15641741969042416,0.00019098400885813707
25,0.079,0.8,0.6913728,1.0,0.088043,0.0927472,-8.06794144429339e-05,5.799680030757799e-05,0.0024018190901310805,5.792858220500974e-05,-3.9210782268739666e-05,5.799479327549034e-05,0.0004205786198773035,5.789687074436803e-05,0.002482498504574014,8.197163827934422e-05,0.0004597894021460432,8.19478107642719e-05,0.11926959646916098,0.00021324571186194963,0.11946105563433906,0.000412906490534193,0.11930988176831714,0.00018946973803742997
55,0.09,1.16,0.9261602399999999,1.0,0.108739,0.129067,-7.626202482402915e-05,8.926662719406369e-05,0.0117387348264478,8.910061085650588e-05,-0.00011230700623966222,8.927619484472386e-05,0.00191000632678792,8.87127553169992e-05,0.011814996851271829,0.0001261247381983663,0.002022313333027582,0.00012585782423785527,0.15599478067372347,0.00019340614307836575,0.1518285973062936,0.0003782707247295082,0.15513050051729227,0.00017220356182508
25,0.079,0.4,0.3456864,1.0,0.088043,0.0927472,-6.91583248032195e-05,7.606948714405817e-05,0.0011052640715253344,7.592074635925968e-05,-2.2657416576534054e-05,7.606630097722253e-05,0.0004828139409321479,7.591615439672416e-05,0.0011744223963285538,0.00010747337624782741,0.000505471357508682,0.00010746787725988016,0.07246622939604033,0.00024595941574304857,0.07226080969628434,0.00047778935037072587,0.07242316950311346,0.0002186841800506597
35,0.079,1.06,0.9118830200000001,1.0,0.1068,0.116661,0.00021365555865409077,6.174596300794045e-05,0.004428717153280723,6.169177036374395e-05,0.0001283261534756969,6.174501759902555e-05,0.0007706564827699047,6.158877846602886e-05,0.004215061594626632,8.728366673319166e-05,0.0006423303292942078,8.721023352360407e-05,0.14962289314760216,0.0002031208528659457,0.14691074132691795,0.00039548714140624514,0.14905602305122873,0.00018068378125523117
15,0.082,0.96,0.83157888,1.0,0.0701475,0.0649528,-3.8906316749965385e-05,5.8788545716697634e-05,0.0020316096553397896,5.875641685678261e-05,-4.4507779437201745e-05,5.8788124598162185e-05,0.00018356072691878784,5.871977089150754e-05,0.002070515972089755,8.311684323488384e-05,0.00022806850635598958,8.309064380133408e-05,0.08839462283905127,0.00028473737457073513,0.08995373919403855,0.0005519193973067124,0.08872252610996827,0.0002530468377971512
